condition,subjID,phase,trial,trial_type,target,correct_order,correct,wrong,strategy,strategy_coded,lang1,lang1_rating,lang2,lang2_rating,lang3,lang3_rating,lang4,lang4_rating,response,accuracy,catch_accuracy
shapes,UYRNAHF6,test,35,pre-diff,ellipse-parallelogram,1,arrow-ellipse-parallelogram,right-trefoil-semicircle,regular memorization,no_strategy,english,10,1,3,1,3,NA,NA,1,1,1
shapes,UYRNAHF6,test,36,post-pre,trapeze-trefoil,1,trapeze-trefoil-ellipse,ellipse-trapeze-trefoil,regular memorization,no_strategy,english,10,1,3,1,3,NA,NA,1,1,1
shapes,UYRNAHF6,test,37,ident-diff,parallelogram-semicircle,2,parallelogram-semicircle,diamond-square-pentagon,regular memorization,no_strategy,english,10,1,3,1,3,NA,NA,2,1,1
shapes,UYRNAHF6,test,38,ident-post,semicircle-trapeze,1,semicircle-trapeze,semicircle-trapeze-quatrefoil,regular memorization,no_strategy,english,10,1,3,1,3,NA,NA,1,1,1
shapes,UYRNAHF6,test,39,ident-diff,hexagon-ring,2,hexagon-ring,pentagon-trefoil-parallelogram,regular memorization,no_strategy,english,10,1,3,1,3,NA,NA,2,1,1
shapes,UKH5V3IP,test,0,post-diff,diamond-polygon,2,diamond-polygon-square,hexagon-kite-quatrefoil,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,2,1,1
shapes,UKH5V3IP,test,1,ident-pre,right-square,1,right-square,pac-right-square,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,1,1,1
shapes,UKH5V3IP,test,0,post-pre,arrow-hexagon,2,arrow-hexagon-pac,pac-arrow-hexagon,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,2,1,1
shapes,UKH5V3IP,test,1,post-pre,heart-rectangle,1,heart-rectangle-ring,ring-heart-rectangle,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,1,1,1
shapes,UKH5V3IP,test,2,post-pre,parallelogram-square,1,parallelogram-square-arrow,arrow-parallelogram-square,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,1,1,1
shapes,UKH5V3IP,test,3,ident-post,diamond-square,1,diamond-square,diamond-square-cross,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,1,1,1
shapes,UKH5V3IP,test,4,post-pre,diamond-semicircle,1,diamond-semicircle-heart,heart-diamond-semicircle,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,1,1,1
shapes,UKH5V3IP,test,5,post-pre,ellipse-parallelogram,2,ellipse-parallelogram-diamond,diamond-ellipse-parallelogram,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,2,1,1
shapes,UKH5V3IP,test,6,post-pre,ring-triangle,1,ring-triangle-star,star-ring-triangle,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,1,1,1
shapes,UKH5V3IP,test,7,pre-diff,heart-triangle,2,rectangle-heart-triangle,ring-square-ellipse,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,2,1,1
shapes,UKH5V3IP,test,8,post-pre,pac-right,2,pac-right-arrow,arrow-pac-right,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,2,1,1
shapes,UKH5V3IP,test,9,post-pre,crescent-polygon,1,crescent-polygon-pentagon,pentagon-crescent-polygon,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,1,1,1
shapes,UKH5V3IP,test,10,post-pre,diamond-kite,1,diamond-kite-octagon,octagon-diamond-kite,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,1,1,1
shapes,UKH5V3IP,test,11,ident-pre,rectangle-ring,2,rectangle-ring,polygon-rectangle-ring,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,2,1,1
shapes,UKH5V3IP,test,12,post-pre,hexagon-parallelogram,1,hexagon-parallelogram-triangle,triangle-hexagon-parallelogram,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,1,1,1
shapes,UKH5V3IP,test,13,post-diff,octagon-right,2,octagon-right-semicircle,quatrefoil-trefoil-rectangle,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,2,1,1
shapes,UKH5V3IP,test,14,post-pre,hexagon-square,2,hexagon-square-semicircle,semicircle-hexagon-square,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,2,1,1
shapes,UKH5V3IP,test,15,post-pre,pentagon-star,2,pentagon-star-parallelogram,parallelogram-pentagon-star,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,2,1,1
shapes,UKH5V3IP,test,16,ident-diff,kite-rectangle,2,kite-rectangle,arrow-quatrefoil-diamond,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,2,1,1
shapes,UKH5V3IP,test,17,post-pre,diamond-scalene,1,diamond-scalene-square,square-diamond-scalene,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,1,1,1
shapes,UKH5V3IP,test,18,post-pre,hexagon-polygon,1,hexagon-polygon-right,right-hexagon-polygon,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,1,1,1
shapes,UKH5V3IP,test,19,ident-diff,right-scalene,2,right-scalene,octagon-trapeze-hexagon,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,2,1,1
shapes,UKH5V3IP,test,20,pre-diff,cross-trefoil,2,hexagon-cross-trefoil,ring-scalene-square,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,2,1,1
shapes,UKH5V3IP,test,21,post-pre,crescent-scalene,1,crescent-scalene-diamond,diamond-crescent-scalene,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,2,0,1
shapes,UKH5V3IP,test,22,ident-diff,cross-ring,1,cross-ring,parallelogram-octagon-ellipse,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,1,1,1
shapes,UKH5V3IP,test,23,post-pre,arrow-ellipse,2,arrow-ellipse-pentagon,pentagon-arrow-ellipse,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,2,1,1
shapes,UKH5V3IP,test,24,post-pre,crescent-ellipse,1,crescent-ellipse-trapeze,trapeze-crescent-ellipse,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,1,1,1
shapes,UKH5V3IP,test,25,ident-pre,heart-polygon,1,heart-polygon,right-heart-polygon,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,1,1,1
shapes,UKH5V3IP,test,26,post-diff,heart-parallelogram,1,heart-parallelogram-square,heart-ring-cross,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,1,1,1
shapes,UKH5V3IP,test,27,post-pre,cross-diamond,2,cross-diamond-parallelogram,parallelogram-cross-diamond,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,2,1,1
shapes,UKH5V3IP,test,28,post-pre,ring-trapeze,1,ring-trapeze-right,right-ring-trapeze,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,1,1,1
shapes,UKH5V3IP,test,29,post-pre,crescent-hexagon,1,crescent-hexagon-arrow,arrow-crescent-hexagon,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,1,1,1
shapes,UKH5V3IP,test,30,post-pre,hexagon-rectangle,2,hexagon-rectangle-kite,kite-hexagon-rectangle,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,2,1,1
shapes,UKH5V3IP,test,31,post-pre,polygon-trapeze,1,polygon-trapeze-arrow,arrow-polygon-trapeze,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,1,1,1
shapes,UKH5V3IP,test,32,post-pre,quatrefoil-trapeze,2,quatrefoil-trapeze-ring,ring-quatrefoil-trapeze,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,2,1,1
shapes,UKH5V3IP,test,33,post-diff,arrow-parallelogram,1,arrow-parallelogram-star,diamond-ellipse-arrow,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,1,1,1
shapes,UKH5V3IP,test,34,pre-diff,ellipse-right,1,ring-ellipse-right,trapeze-cross-octagon,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,1,1,1
shapes,UKH5V3IP,test,35,post-pre,kite-pac,1,kite-pac-triangle,triangle-kite-pac,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,1,1,1
shapes,UKH5V3IP,test,36,ident-post,arrow-octagon,2,arrow-octagon,arrow-octagon-circle,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,2,1,1
shapes,UKH5V3IP,test,37,ident-post,pac-polygon,2,pac-polygon,pac-polygon-ellipse,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,2,1,1
shapes,UKH5V3IP,test,38,ident-pre,hexagon-scalene,2,hexagon-scalene,circle-hexagon-scalene,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,2,1,1
shapes,UKH5V3IP,test,39,post-pre,kite-trefoil,1,kite-trefoil-heart,heart-kite-trefoil,No particular strategy.,no_strategy,English,10,1,3,NA,NA,NA,NA,2,0,1
shapes,263OMXP6,test,0,ident-diff,pac-rectangle,2,pac-rectangle,polygon-octagon-square,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,263OMXP6,test,1,ident-post,ellipse-pac,2,ellipse-pac,ellipse-pac-semicircle,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,263OMXP6,test,0,ident-post,pac-ring,1,pac-ring,pac-ring-circle,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,263OMXP6,test,1,ident-diff,pac-triangle,2,pac-triangle,semicircle-ellipse-scalene,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,263OMXP6,test,2,post-pre,heart-trapeze,1,heart-trapeze-ellipse,ellipse-heart-trapeze,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,263OMXP6,test,3,post-diff,circle-diamond,2,circle-diamond-square,pentagon-ring-star,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,263OMXP6,test,4,post-pre,hexagon-octagon,2,hexagon-octagon-parallelogram,parallelogram-hexagon-octagon,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,0,1
shapes,263OMXP6,test,5,ident-post,circle-kite,2,circle-kite,circle-kite-octagon,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,263OMXP6,test,6,post-pre,kite-star,2,kite-star-ellipse,ellipse-kite-star,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,0,1
shapes,263OMXP6,test,7,post-pre,diamond-trefoil,2,diamond-trefoil-right,right-diamond-trefoil,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,0,1
shapes,263OMXP6,test,8,ident-pre,circle-crescent,2,circle-crescent,scalene-circle-crescent,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,263OMXP6,test,9,post-pre,heart-right,1,heart-right-trapeze,trapeze-heart-right,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,0,1
shapes,263OMXP6,test,10,post-pre,cross-right,2,cross-right-square,square-cross-right,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,0,1
shapes,263OMXP6,test,11,post-pre,kite-scalene,1,kite-scalene-semicircle,semicircle-kite-scalene,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,0,1
shapes,263OMXP6,test,12,post-pre,kite-parallelogram,2,kite-parallelogram-pac,pac-kite-parallelogram,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,263OMXP6,test,13,post-diff,pac-trefoil,2,pac-trefoil-quatrefoil,pac-diamond-circle,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,263OMXP6,test,14,ident-diff,hexagon-ring,1,hexagon-ring,star-kite-polygon,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,263OMXP6,test,15,post-pre,circle-heart,2,circle-heart-scalene,scalene-circle-heart,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,263OMXP6,test,16,post-pre,quatrefoil-trefoil,1,quatrefoil-trefoil-heart,heart-quatrefoil-trefoil,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,263OMXP6,test,17,post-pre,diamond-scalene,2,diamond-scalene-polygon,polygon-diamond-scalene,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,263OMXP6,test,18,post-diff,polygon-right,1,polygon-right-crescent,ellipse-quatrefoil-arrow,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,263OMXP6,test,19,post-pre,ellipse-quatrefoil,2,ellipse-quatrefoil-semicircle,semicircle-ellipse-quatrefoil,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,0,1
shapes,263OMXP6,test,20,post-pre,scalene-trapeze,1,scalene-trapeze-diamond,diamond-scalene-trapeze,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,263OMXP6,test,21,pre-diff,octagon-parallelogram,1,trapeze-octagon-parallelogram,ring-pentagon-arrow,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,263OMXP6,test,22,post-pre,kite-square,1,kite-square-octagon,octagon-kite-square,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,263OMXP6,test,23,ident-diff,cross-heart,2,cross-heart,right-octagon-semicircle,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,263OMXP6,test,24,post-pre,polygon-semicircle,1,polygon-semicircle-scalene,scalene-polygon-semicircle,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,0,1
shapes,263OMXP6,test,25,post-pre,pentagon-polygon,2,pentagon-polygon-scalene,scalene-pentagon-polygon,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,263OMXP6,test,26,post-pre,crescent-kite,1,crescent-kite-octagon,octagon-crescent-kite,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,263OMXP6,test,27,post-pre,ring-scalene,1,ring-scalene-triangle,triangle-ring-scalene,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,263OMXP6,test,28,post-pre,pac-semicircle,2,pac-semicircle-star,star-pac-semicircle,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,0,1
shapes,263OMXP6,test,29,ident-pre,kite-ring,1,kite-ring,pentagon-kite-ring,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,263OMXP6,test,30,ident-post,heart-kite,2,heart-kite,heart-kite-quatrefoil,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,263OMXP6,test,31,post-pre,kite-trefoil,2,kite-trefoil-semicircle,semicircle-kite-trefoil,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,263OMXP6,test,32,pre-diff,rectangle-star,2,diamond-rectangle-star,right-circle-polygon,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,263OMXP6,test,33,post-pre,pac-polygon,2,pac-polygon-scalene,scalene-pac-polygon,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,0,1
shapes,263OMXP6,test,34,post-pre,kite-rectangle,2,kite-rectangle-diamond,diamond-kite-rectangle,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,263OMXP6,test,35,pre-diff,rectangle-semicircle,1,pentagon-rectangle-semicircle,cross-ring-rectangle,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,263OMXP6,test,36,post-pre,ellipse-trefoil,1,ellipse-trefoil-heart,heart-ellipse-trefoil,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,263OMXP6,test,37,ident-pre,parallelogram-polygon,1,parallelogram-polygon,trapeze-parallelogram-polygon,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,1
shapes,263OMXP6,test,38,post-pre,quatrefoil-rectangle,2,quatrefoil-rectangle-heart,heart-quatrefoil-rectangle,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1
shapes,263OMXP6,test,39,post-pre,scalene-star,2,scalene-star-heart,heart-scalene-star,I always went for the one with the exact two shapes when possible,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,0,1
syllables,GA0ZU3P8,test,0,ident-post,ko-we,2,ko-we,ko-we-thu,Just picked closest sounding option.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.8
syllables,GA0ZU3P8,test,1,ident-diff,no-ri,1,no-ri,to-tha-yu,Just picked closest sounding option.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.8
syllables,GA0ZU3P8,test,2,post-pre,te-yi,2,te-yi-ke,ke-te-yi,Just picked closest sounding option.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,0,0.8
syllables,GA0ZU3P8,test,3,post-diff,ja-yu,2,ja-yu-ri,tho-ti-ju,Just picked closest sounding option.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,0,0.8
syllables,GA0ZU3P8,test,4,ident-diff,ra-ri,1,ra-ri,je-to-ji,Just picked closest sounding option.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.8
syllables,GA0ZU3P8,test,5,post-pre,ro-re,2,ro-re-yu,yu-ro-re,Just picked closest sounding option.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.8
syllables,GA0ZU3P8,test,6,ident-post,ko-mo,2,ko-mo,ko-mo-ja,Just picked closest sounding option.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.8
syllables,GA0ZU3P8,test,7,post-pre,bo-ri,1,bo-ri-ji,ji-bo-ri,Just picked closest sounding option.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,0,0.8
syllables,GA0ZU3P8,test,8,ident-pre,na-mo,1,na-mo,tha-na-mo,Just picked closest sounding option.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.8
syllables,GA0ZU3P8,test,9,ident-pre,the-ne,1,the-ne,mo-the-ne,Just picked closest sounding option.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.8
syllables,GA0ZU3P8,test,10,post-pre,to-no,1,to-no-na,na-to-no,Just picked closest sounding option.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.8
syllables,GA0ZU3P8,test,11,post-pre,ju-ni,2,ju-ni-yi,yi-ju-ni,Just picked closest sounding option.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,0,0.8
syllables,GA0ZU3P8,test,12,post-pre,wa-ke,2,wa-ke-na,na-wa-ke,Just picked closest sounding option.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.8
syllables,GA0ZU3P8,test,13,post-pre,na-ni,1,na-ni-ro,ro-na-ni,Just picked closest sounding option.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,0,0.8
syllables,GA0ZU3P8,test,14,post-pre,we-je,1,we-je-yu,yu-we-je,Just picked closest sounding option.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.8
syllables,GA0ZU3P8,test,15,post-pre,no-me,1,no-me-ra,ra-no-me,Just picked closest sounding option.,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.8
