Subject,Procedure,Version,Contrast,Item,Condition,WordL,WordR,Words.ACC,Words.RT
17,TrialProc,A2,F,34,Related,DENTIST,TEETH,1,2072
17,TrialProc,B2,LR,6,Control,MOUTH,DIP,1,1141
17,TrialProc,A2,F,45,Related,PERMIT,ALLOW,1,3393
17,TrialProc,A1,F,21,Related,PICTURE,PAINTING,1,1177
17,TrialProc,B1,F,77,Related,LAUGH,JOKE,1,1652
17,TrialProc,A2,F,49,Related,BOWL,DISH,1,1463
17,TrialProc,A2,LR,16,Unrelated,MUSIC,LAP,1,1787
17,TrialProc,B1,F,68,Unrelated,CRY,GRASS,1,1341
17,TrialProc,A1,F,30,Related,WET,DAMP,1,1429
17,TrialProc,A1,H,14,Control,SOUP,BOOT,1,2855
17,TrialProc,A2,F,55,Related,PRETTY,BEAUTIFUL,1,1039
17,TrialProc,A1,F,11,Related,FIRE,FLAME,1,1488
17,TrialProc,B1,H,17,Unrelated,MINER,MAJOR,0,1419
17,TrialProc,A1,F,8,Related,EAT,FOOD,1,908
17,TrialProc,A2,F,51,Related,SATURN,PLANET,0,1515
17,TrialProc,A2,LR,4,Unrelated,LEFT,LIGHT,1,1508
17,TrialProc,B2,F,93,Unrelated,DROP,AWARD,1,1700
17,TrialProc,A2,F,43,Related,ODOUR,SMELL,1,1265
17,TrialProc,B2,PB,1,Control,HIT,LUNCH,1,1933
17,TrialProc,B2,F,101,Related,LIBRARY,BOOKS,1,1235
17,TrialProc,A2,F,56,Related,VAST,HUGE,1,1495
17,TrialProc,B2,H,13,Unrelated,SERVANT,MADE,0,1522
17,TrialProc,B2,F,110,Unrelated,OVER,HURRY,1,1751
17,TrialProc,B1,F,70,Related,FLOAT,SINK,1,2028
17,TrialProc,B2,F,117,Related,TODAY,TOMORROW,1,901
17,TrialProc,B1,F,88,Related,TEA,COFFEE,1,771
17,TrialProc,B2,H,15,Control,METAL,STEAM,0,1440
17,TrialProc,B1,F,86,Related,SCISSORS,CUT,1,1240
17,TrialProc,B2,F,92,Related,CHESS,GAME,1,1014
17,TrialProc,B2,LR,12,Unrelated,BEHIND,RAG,1,1648
17,TrialProc,B1,F,82,Related,PHONE,CALL,1,918
17,TrialProc,B1,F,76,Unrelated,INJURE,ART,1,1208
17,TrialProc,B1,PB,5,Unrelated,BIG,PORK,1,1097
17,TrialProc,A1,F,24,Related,RICH,WEALTHY,1,1241
17,TrialProc,A1,F,15,Related,KING,QUEEN,1,853
17,TrialProc,B1,LR,2,Unrelated,RATE,EARLY,1,1327
17,TrialProc,A2,F,37,Related,GOLD,SILVER,1,1353
17,TrialProc,B2,F,106,Related,NEAR,FAR,1,1411
17,TrialProc,B1,H,20,Unrelated,HERE,LISTEN,1,1429
17,TrialProc,B2,F,108,Related,PAST,FUTURE,1,1755
17,TrialProc,B1,F,83,Unrelated,QUESTION,GREEN,1,1461
17,TrialProc,A2,H,19,Control,HELLO,BOY,1,1134
17,TrialProc,B1,F,67,Related,COUGH,SNEEZE,1,1909
17,TrialProc,A2,F,39,Related,HOT,COLD,1,719
17,TrialProc,B2,H,9,Control,LEGEND,TALL,1,1498
17,TrialProc,A1,F,26,Related,SCHOOL,COLLEGE,1,1554
17,TrialProc,B1,F,74,Unrelated,HOUR,TOY,1,1755
17,TrialProc,A1,H,6,Unrelated,HEAL,TOES,1,1654
17,TrialProc,A2,F,53,Related,SKI,SNOW,1,1890
17,TrialProc,A1,F,16,Related,KITTEN,PUPPY,1,2395
17,TrialProc,B1,H,7,Unrelated,MALE,POST,1,1022
17,TrialProc,B1,F,66,Unrelated,COAT,WILL,1,2822
17,TrialProc,A2,F,42,Related,MOVIE,FILM,1,1032
17,TrialProc,B2,PB,14,Unrelated,TOP,BEAK,1,1011
17,TrialProc,A2,F,60,Related,WINTER,SUMMER,1,1080
17,TrialProc,A1,F,23,Related,RAZOR,SHARP,1,1626
17,TrialProc,B2,H,10,Control,WAR,NIECE,1,1209
17,TrialProc,A1,F,4,Related,BUS,VEHICLE,1,1221
17,TrialProc,A2,F,38,Related,NURSE,DOCTOR,1,968
17,TrialProc,A1,LR,9,Control,POT,SPOIL,1,1380
17,TrialProc,B1,F,89,Related,THICK,THIN,1,888
17,TrialProc,B1,F,80,Unrelated,OFFICE,FOREST,1,1336
17,TrialProc,A2,LR,5,Control,HARD,SOCK,1,1921
17,TrialProc,B1,F,69,Unrelated,CUP,WORSE,1,1195
17,TrialProc,B1,F,72,Unrelated,HATE,METRE,1,4110
17,TrialProc,B1,H,8,Control,SALT,SHIP,1,1434
17,TrialProc,A2,F,36,Related,ELBOW,ARM,1,978
17,TrialProc,A1,F,27,Related,START,BEGIN,1,1121
17,TrialProc,B1,H,2,Control,TELL,PRISON,1,2180
17,TrialProc,A1,F,2,Related,BRAIN,MIND,1,1640
17,TrialProc,B2,F,112,Related,SMOKE,CIGARETTE,1,1658
17,TrialProc,B1,F,61,Related,AIR,BREATHE,1,1260
17,TrialProc,B1,F,75,Unrelated,HOUSE,EASY,1,1530
17,TrialProc,B1,LR,15,Unrelated,WRONG,SHORT,1,2258
17,TrialProc,B2,F,118,Unrelated,SKILL,CLIMATE,1,1958
17,TrialProc,A1,F,13,Related,HAPPY,GLAD,1,1026
17,TrialProc,B1,PB,17,Control,MATH,ROUTE,1,1842
18,PracticeProc,Prac,P,17,Unrelated,SWIM,TIDY,1,4408
18,PracticeProc,Prac,P,7,Related,BOX,CUBE,1,3774
18,PracticeProc,Prac,P,6,Related,EAGLE,HAWK,1,2114
18,PracticeProc,Prac,P,2,Related,HIGH,LOW,1,1405
18,PracticeProc,Prac,P,12,Unrelated,CRAWL,RING,1,4669
18,PracticeProc,Prac,P,14,Unrelated,MORNING,HOLD,1,3164
18,PracticeProc,Prac,P,10,Related,SEED,GROW,1,2160
18,PracticeProc,Prac,P,8,Related,TRIAL,JURY,1,3115
18,PracticeProc,Prac,P,16,Unrelated,STEP,POEM,1,2087
18,PracticeProc,Prac,P,11,Unrelated,WORK,OAK,1,2990
18,PracticeProc,Prac,P,20,Unrelated,GOAL,CART,1,2645
18,PracticeProc,Prac,P,3,Related,PASS,FAIL,1,1370
18,PracticeProc,Prac,P,15,Unrelated,CLIMB,POLICE,1,4331
18,PracticeProc,Prac,P,18,Unrelated,LAZY,SPOON,1,3484
18,PracticeProc,Prac,P,19,Unrelated,WAKE,WING,1,3209
18,PracticeProc,Prac,P,1,Related,ROOF,CEILING,1,2492
18,PracticeProc,Prac,P,4,Related,BROTHER,SISTER,1,1567
18,PracticeProc,Prac,P,13,Unrelated,FLUTE,TAKE,1,2447
18,PracticeProc,Prac,P,9,Related,LAKE,STREAM,1,2483
18,PracticeProc,Prac,P,5,Related,WARN,DANGER,1,2155
18,TrialProc,A2,F,36,Related,LEG,ARM,1,6690
18,TrialProc,A2,F,40,Related,LEAVE,EXIT,1,1828
18,TrialProc,A1,PB,3,Unrelated,PIN,LITTER,1,4733
18,TrialProc,A1,F,26,Related,SCHOOL,TEACHER,1,1366
18,TrialProc,A1,F,21,Related,PICTURE,IMAGE,1,3441
18,TrialProc,A2,H,4,Unrelated,LOOK,SEA,1,2124
18,TrialProc,A1,F,13,Related,HAPPY,SAD,1,1652
18,TrialProc,B2,F,102,Unrelated,WISH,CENTRE,1,1941
18,TrialProc,B1,H,9,Unrelated,TAIL,LEGEND,1,8252
18,TrialProc,A1,F,30,Related,WET,DRY,1,1728
18,TrialProc,A1,F,19,Related,OLD,YOUNG,1,1148
18,TrialProc,B2,PB,2,Control,PETROL,DUMP,1,5319
18,TrialProc,A2,F,52,Related,HEALTHY,ILL,1,1692
18,TrialProc,A2,F,58,Related,SOAP,CLEAN,0,1708
18,TrialProc,B2,H,5,Unrelated,DAUGHTER,SUN,1,2414
18,TrialProc,B2,F,112,Related,SMOKE,CIGARETTE,1,5824
18,TrialProc,A1,F,22,Related,PLANE,FLIGHT,1,9643
18,TrialProc,B2,PB,16,Control,HAMSTER,JET,1,1660
18,TrialProc,B2,F,105,Unrelated,OPEN,ARMY,1,4988
18,TrialProc,A2,F,37,Related,BRONZE,SILVER,1,2466
18,TrialProc,A2,H,8,Control,CHEAP,SOIL,1,5419
18,TrialProc,B1,F,85,Related,RUG,CARPET,1,1660
18,TrialProc,A2,F,48,Related,PILLOW,BLANKET,0,9081
18,TrialProc,A1,PB,12,Control,SOUND,TIED,1,2779
18,TrialProc,A1,F,29,Related,WANT,DESIRE,1,4429
18,TrialProc,B1,F,63,Unrelated,BLUE,ESTATE,1,3250
18,TrialProc,A1,H,2,Unrelated,CELL,SHOP,1,4005
18,TrialProc,B1,F,76,Unrelated,INJURE,ART,1,5920
18,TrialProc,A2,F,51,Related,SATURN,PLANET,1,2167
18,TrialProc,A2,LR,7,Unrelated,YELLOW,LED,1,1698
18,TrialProc,B1,F,65,Unrelated,CLOCK,SLIP,1,4648
18,TrialProc,B1,F,69,Related,CUP,SAUCER,1,2824
18,TrialProc,B1,H,10,Control,NIECE,WAR,1,4468
18,TrialProc,B2,F,92,Unrelated,PINE,GAME,1,3958
18,TrialProc,A2,F,45,Related,PERMIT,ALLOW,1,7337
18,TrialProc,A2,PB,17,Unrelated,SHOWER,PATH,1,3921
18,TrialProc,A2,F,53,Related,SLEET,SNOW,1,1960
18,TrialProc,A2,F,43,Related,NOSE,SMELL,1,3235
18,TrialProc,B1,PB,10,Unrelated,BAN,FRYING,1,6868
18,TrialProc,A2,F,60,Related,SPRING,SUMMER,1,1654
18,TrialProc,B2,F,99,Related,HUSBAND,WIFE,1,3041
18,TrialProc,A2,PB,7,Unrelated,SAND,PEACH,1,2815
18,TrialProc,B2,F,119,Related,WIND,BLOW,1,1863
18,TrialProc,A2,F,31,Related,BLIND,DEAF,1,2348
18,TrialProc,B1,PB,19,Unrelated,BAD,PAPER,1,4032
18,TrialProc,A1,F,7,Related,DRUG,ADDICT,1,1839
18,TrialProc,A1,F,12,Related,HAMMER,TOOL,1,1508
18,TrialProc,B2,LR,9,Control,MANY,POT,1,2664
18,TrialProc,A1,F,10,Related,FINGER,THUMB,1,5084
18,TrialProc,A1,F,14,Related,HELP,AID,1,6474
18,TrialProc,A1,PB,4,Control,HILL,WAITER,1,5869
18,TrialProc,B1,F,82,Unrelated,PHONE,SHEEP,1,7272
18,TrialProc,B2,F,113,Unrelated,NEXT,ROUGH,1,6279
18,TrialProc,A1,H,18,Control,FIGHT,PLACE,1,5711
18,TrialProc,B1,F,80,Related,OFFICE,DESK,1,1270
18,TrialProc,B1,F,70,Unrelated,FLOAT,SING,1,5883
18,TrialProc,A1,LR,14,Control,EJECT,UPRIGHT,0,4379
18,TrialProc,B2,F,114,Unrelated,ROOM,PAUSE,1,3370
18,TrialProc,B1,F,77,Related,LAUGH,JOKE,1,1540
18,TrialProc,B1,LR,10,Control,CHAP,APPLAUD,0,8912
18,TrialProc,B1,F,83,Related,QUESTION,ANSWER,1,1424
18,TrialProc,B2,F,116,Unrelated,DOOR,SPEAK,1,1801
18,TrialProc,A1,LR,2,Control,MATE,HEART,0,7565
18,TrialProc,B1,F,88,Related,TEA,COFFEE,1,891
18,TrialProc,A1,F,4,Related,BUS,LORRY,1,4394
18,TrialProc,A2,LR,3,Unrelated,COOKED,LAW,1,1834
18,TrialProc,B2,F,120,Related,WORLD,GLOBE,1,1719
18,TrialProc,B1,F,90,Unrelated,UP,BLACK,1,1567
18,TrialProc,A2,H,13,Control,PRODUCED,MAIN,1,4376
18,TrialProc,B1,F,72,Related,HATE,LOVE,1,5239
18,TrialProc,B1,F,79,Related,LION,TIGER,1,1178
18,TrialProc,B1,LR,11,Unrelated,RACK,MISSING,1,2602
18,TrialProc,B2,F,100,Related,KNIFE,FORK,1,2467
18,TrialProc,B2,F,104,Related,MOUSE,RAT,1,3090
18,TrialProc,B1,H,12,Unrelated,FLOWER,BAKE,0,5968
18,TrialProc,B1,F,68,Related,CRY,TEARS,1,3772
18,TrialProc,B2,F,115,Related,STUDENT,LEARN,1,1964
18,TrialProc,B2,PB,13,Control,HOLE,WIT,1,5395
18,TrialProc,B1,F,67,Related,COUGH,SNEEZE,1,2579
18,TrialProc,A2,F,39,Related,HOT,COLD,1,1130
18,TrialProc,A2,LR,6,Unrelated,TORN,LIP,1,4110
18,TrialProc,B1,F,89,Unrelated,THICK,PASS,1,3152
18,TrialProc,A1,F,1,Related,ADD,SUBTRACT,1,1448
18,TrialProc,B1,F,75,Related,HOUSE,HOME,1,1434
18,TrialProc,A2,F,32,Related,TREE,LEAF,1,3760
18,TrialProc,B2,PB,20,Unrelated,EQUAL,BEER,1,1571
18,TrialProc,A2,F,33,Related,CABBAGE,VEGETABLE,1,4336
18,TrialProc,A1,F,9,Related,FAST,SLOW,1,3176
18,TrialProc,B2,LR,19,Control,PASSION,DUST,1,1481
18,TrialProc,A1,F,20,Related,OVEN,KITCHEN,1,1114
18,TrialProc,B2,F,101,Related,LIBRARY,BOOKS,1,1555
18,TrialProc,A2,PB,9,Unrelated,GROWL,PARK,1,2795
18,TrialProc,A2,F,35,Related,NORTH,WEST,1,1381
18,TrialProc,B1,F,87,Unrelated,SIGN,HEAD,1,4653
18,TrialProc,B1,LR,12,Control,TAG,BEHIND,1,2642
18,TrialProc,B1,F,74,Related,HOUR,MINUTE,1,1196
18,TrialProc,A2,F,49,Related,BOWL,DISH,1,1200
18,TrialProc,B1,H,16,Control,WEAR,MONTH,1,2621
18,TrialProc,A1,F,28,Related,SWEET,BITTER,1,1282
18,TrialProc,A2,F,47,Related,PICK,CHOOSE,1,2336
18,TrialProc,B2,H,1,Unrelated,WHEEL,BREAK,0,4633
18,TrialProc,B1,F,61,Unrelated,AIR,UNDO,1,1662
18,TrialProc,B2,F,109,Unrelated,DAWN,COST,1,2667
18,TrialProc,B2,LR,13,Unrelated,EGG,RAY,1,3787
18,TrialProc,B1,F,71,Related,FOOL,IDIOT,1,1462
18,TrialProc,A1,F,3,Related,BRIDE,WEDDING,1,3738
18,TrialProc,A2,PB,14,Control,BIRD,LEAK,1,2230
18,TrialProc,A2,F,42,Related,MOVIE,FILM,1,1208
18,TrialProc,B1,F,84,Related,READ,WRITE,1,1447
18,TrialProc,B2,LR,16,Control,KNEE,MAP,1,1752
18,TrialProc,A2,F,57,Related,VILLAGE,TOWN,1,1540
18,TrialProc,B2,F,98,Unrelated,WAVE,WEAPON,1,1893
18,TrialProc,A1,LR,15,Control,SONG,MISTAKE,1,2993
18,TrialProc,A1,F,24,Related,RICH,WEALTHY,1,2966
18,TrialProc,A1,F,11,Related,FIRE,BURN,1,4767
18,TrialProc,B2,PB,8,Control,MONEY,SAY,1,1629
18,TrialProc,A1,F,2,Related,BRAIN,MIND,1,3631
18,TrialProc,B2,F,110,Unrelated,OVER,HURRY,1,3012
18,TrialProc,A1,PB,5,Control,DIG,SMALL,1,1374
18,TrialProc,A2,F,34,Related,TONGUE,TEETH,1,1984
18,TrialProc,B2,F,94,Related,EXAM,TEST,1,1028
18,TrialProc,A2,H,11,Control,HIPS,TASTE,1,1806
18,TrialProc,B2,F,118,Unrelated,SKILL,CLIMATE,1,2022
18,TrialProc,A1,F,17,Related,LOUD,QUIET,1,2599
18,TrialProc,B2,LR,1,Unrelated,STAMPS,CORRECT,1,7886
18,TrialProc,B1,F,81,Unrelated,OWE,PIGEON,1,4619
18,TrialProc,A2,F,59,Related,BROAD,"NARROW",1,3665
18,TrialProc,A1,PB,15,Unrelated,PULL,COW,1,1688
18,TrialProc,B2,F,96,Related,FIRST,LAST,1,1254
18,TrialProc,B1,F,66,Unrelated,COAT,WILL,1,3410
18,TrialProc,B2,H,3,Unrelated,BEEF,MEET,1,4011
18,TrialProc,B2,F,103,Related,MOTHER,FATHER,1,2147
18,TrialProc,A1,F,18,Related,"NATION",COUNTRY,1,2801
18,TrialProc,A2,PB,6,Unrelated,PAW,PEAR,1,6719
18,TrialProc,B1,F,73,Unrelated,HOLIDAY,OTHER,1,1734
18,TrialProc,A2,F,50,Related,SALMON,FISH,1,1255
18,TrialProc,B1,LR,18,Unrelated,CROWD,SKY,1,4656
18,TrialProc,A1,F,5,Related,CLOTHES,SHIRTS,1,2085
18,TrialProc,A1,F,15,Related,KING,QUEEN,1,1214
18,TrialProc,B1,LR,4,Unrelated,RIGHT,DARK,1,2191
18,TrialProc,B2,F,108,Related,PAST,FUTURE,1,1836
18,TrialProc,A2,F,46,Related,PIANO,INSTRUMENT,1,1821
18,TrialProc,A1,LR,20,Unrelated,LOAD,STREET,1,1754
18,TrialProc,A1,F,27,Related,START,END,1,1335
18,TrialProc,B1,F,62,Unrelated,ATTACK,WOOL,1,3617
18,TrialProc,B2,H,6,Control,CURE,HELL,1,3144
18,TrialProc,B2,F,111,Related,SLEEP,DREAM,1,3372
18,TrialProc,B2,F,93,Unrelated,DROP,AWARD,1,5095
18,TrialProc,A1,F,6,Related,COMB,HAIR,1,2768
18,TrialProc,B1,F,64,Unrelated,CHANCE,SOUTH,1,1631
18,TrialProc,A2,LR,8,Control,BANK,DIVER,1,3583
18,TrialProc,A2,F,44,Related,PARENT,CHILD,1,2273
18,TrialProc,B1,F,78,Unrelated,LIFE,HAT,1,3912
18,TrialProc,A1,LR,5,Unrelated,LOCK,HARD,1,4367
18,TrialProc,A1,F,8,Related,EAT,HUNGER,1,10168
18,TrialProc,B2,F,95,Related,FILTH,DIRT,0,2733
18,TrialProc,B2,H,19,Control,PURCHASE,BEE,1,2754
18,TrialProc,A1,F,25,Related,RUN,JOG,1,1454
18,TrialProc,B2,F,91,Unrelated,QUIT,HEAT,1,2194
18,TrialProc,A2,H,14,Unrelated,BOOT,SOUL,1,7995
18,TrialProc,A2,F,41,Related,MONKEY,APE,0,2979
18,TrialProc,B2,F,97,Unrelated,BUILD,SPORT,1,5245
18,TrialProc,B1,PB,18,Unrelated,BAT,BACK,1,13256
18,TrialProc,B1,F,86,Related,SCISSORS,CUT,1,1772
18,TrialProc,A2,F,38,Related,HOSPITAL,DOCTOR,1,1724
18,TrialProc,B1,PB,11,Control,FOND,DUCK,1,3696
18,TrialProc,A1,F,23,Related,RAZOR,SHAVE,1,1608
18,TrialProc,A1,F,16,Related,KITTEN,PUPPY,1,2145
18,TrialProc,B1,PB,1,Control,LUNCH,HIT,1,4504
18,TrialProc,B2,F,117,Unrelated,FALL,TOMORROW,1,5072
18,TrialProc,B2,F,106,Unrelated,PLAY,FAR,1,4162
18,TrialProc,A1,H,17,Unrelated,MINOR,COAL,1,2917
18,TrialProc,A2,F,55,Related,UGLY,BEAUTIFUL,1,2368
18,TrialProc,A2,F,56,Related,LARGE,HUGE,1,1288
18,TrialProc,B1,H,15,Unrelated,STEAL,METAL,1,10517
18,TrialProc,A2,F,54,Related,SOFA,CHAIR,1,1804
18,TrialProc,B2,F,107,Related,PACKAGE,PARCEL,1,2025
18,TrialProc,A1,H,7,Control,MALL,GENDER,1,3534
18,TrialProc,B1,F,81,Related,OWE,DEBT,0,3492
18,TrialProc,A2,F,47,Related,SELECT,CHOOSE,1,1451
18,TrialProc,B1,H,10,Unrelated,PIECE,WAR,1,3906
18,TrialProc,A2,F,37,Related,GOLD,SILVER,1,2465
18,TrialProc,A1,F,18,Related,"NATION",STATE,1,1775
18,TrialProc,A2,LR,8,Unrelated,BANK,LIVER,1,2863
18,TrialProc,B2,F,108,Unrelated,CHICKEN,FUTURE,1,2027
18,TrialProc,A1,F,10,Related,FINGER,HAND,1,1364
18,TrialProc,A1,PB,15,Control,DULL,COW,1,2308
18,TrialProc,B1,F,77,Unrelated,LAUGH,ANY,1,3957
18,TrialProc,A1,F,20,Related,OVEN,STOVE,1,1977
18,TrialProc,B1,LR,18,Control,CHORD,SKY,1,2529
18,TrialProc,B1,F,84,Unrelated,READ,FIND,1,7267
18,TrialProc,A2,F,31,Related,MUTE,DEAF,1,1868
18,TrialProc,B1,PB,18,Control,FAT,BACK,1,3988
18,TrialProc,B2,F,118,Related,WEATHER,CLIMATE,1,2277
18,TrialProc,B2,F,103,Unrelated,WHILE,FATHER,1,1411
18,TrialProc,B1,H,16,Unrelated,WEAK,MONTH,1,2896
18,TrialProc,A2,F,49,Related,PLATE,DISH,1,1925
18,TrialProc,A1,F,21,Related,PICTURE,PAINTING,1,1870
18,TrialProc,B1,H,15,Control,STEAM,METAL,1,3079
18,TrialProc,A2,F,44,Related,ADULT,CHILD,1,1043
18,TrialProc,A1,F,13,Related,HAPPY,GLAD,1,2705
18,TrialProc,A2,PB,17,Control,SHOWER,MATH,1,1987
18,TrialProc,A1,F,1,Related,ADD,MULTIPLY,1,2222
18,TrialProc,B1,F,87,Related,SIGN,SYMBOL,1,1248
18,TrialProc,B2,F,93,Related,PRIZE,AWARD,1,4658
18,TrialProc,A2,F,35,Related,EAST,WEST,1,925
18,TrialProc,A1,H,17,Control,MIRROR,COAL,1,3836
18,TrialProc,A1,F,15,Related,KING,PRINCE,1,2127
18,TrialProc,B2,F,98,Related,GUN,WEAPON,1,1330
18,TrialProc,B1,LR,11,Control,SACK,MISSING,1,3402
18,TrialProc,B2,F,105,Related,"NAVY",ARMY,1,2914
18,TrialProc,B1,F,80,Unrelated,OFFICE,FOREST,1,2395
18,TrialProc,B2,PB,16,Unrelated,HAMSTER,BET,1,1545
18,TrialProc,A2,F,42,Related,ACTOR,FILM,1,2322
18,TrialProc,A1,F,23,Related,RAZOR,SHARP,1,1896
18,TrialProc,A2,H,14,Control,BOOT,SOUP,1,3355
18,TrialProc,B1,F,88,Unrelated,TEA,TRICK,1,2552
18,TrialProc,A2,F,48,Related,SHEET,BLANKET,1,5937
18,TrialProc,B2,H,19,Unrelated,PURCHASE,BYE,1,1776
18,TrialProc,B2,F,117,Related,TODAY,TOMORROW,1,1414
18,TrialProc,B2,F,91,Related,BOILER,HEAT,1,3148
18,TrialProc,A2,LR,3,Control,COOKED,SAW,1,1204
18,TrialProc,A1,F,29,Related,WANT,NEED,1,5140
18,TrialProc,A2,F,54,Related,TABLE,CHAIR,1,1340
18,TrialProc,B2,H,6,Unrelated,CURE,HEEL,1,4358
18,TrialProc,A1,F,6,Related,COMB,BRUSH,1,1728
18,TrialProc,B1,F,76,Related,INJURE,HURT,1,2849
18,TrialProc,A2,H,8,Unrelated,CHEAP,SAIL,1,3377
18,TrialProc,A1,F,26,Related,SCHOOL,COLLEGE,1,1628
18,TrialProc,B2,F,97,Related,FOOTBALL,SPORT,1,1430
18,TrialProc,B1,PB,11,Unrelated,BOND,DUCK,1,2151
18,TrialProc,A1,F,27,Related,START,BEGIN,1,1934
18,TrialProc,B1,F,75,Unrelated,HOUSE,EASY,1,1985
18,TrialProc,B2,LR,1,Control,STAMPS,CONNECT,1,6410
18,TrialProc,A1,F,28,Related,SWEET,SOUR,1,1954
18,TrialProc,B1,F,72,Unrelated,HATE,METRE,1,2059
18,TrialProc,B1,H,12,Control,FOLDER,BAKE,1,2407
18,TrialProc,B1,F,83,Unrelated,QUESTION,GREEN,1,5232
18,TrialProc,A2,F,41,Related,GORILLA,APE,0,5092
18,TrialProc,B2,LR,16,Unrelated,KNEE,RAP,1,2572
18,TrialProc,B2,F,116,Related,TALK,SPEAK,1,1425
18,TrialProc,B1,F,85,Unrelated,RUG,HOPE,1,2636
18,TrialProc,B2,PB,20,Control,EQUAL,DEER,1,3058
18,TrialProc,A2,F,53,Related,SKI,SNOW,1,3582
18,TrialProc,B2,F,115,Unrelated,UNDER,LEARN,1,2547
18,TrialProc,A1,LR,15,Unrelated,LONG,MISTAKE,1,1744
18,TrialProc,A2,F,57,Related,CITY,TOWN,1,1737
18,TrialProc,A2,F,38,Related,NURSE,DOCTOR,1,2003
18,TrialProc,A2,PB,6,Control,PAW,FEAR,1,2075
18,TrialProc,A1,F,16,Related,KITTEN,CAT,1,1557
18,TrialProc,B1,F,70,Related,FLOAT,SINK,1,3430
18,TrialProc,A2,F,36,Related,ELBOW,ARM,1,1397
18,TrialProc,A2,F,50,Related,TUNA,FISH,1,1387
18,TrialProc,A1,LR,5,Control,SOCK,HARD,1,6523
18,TrialProc,A2,F,60,Related,WINTER,SUMMER,1,1296
18,TrialProc,B1,F,64,Related,CHANCE,LUCK,1,2646
18,TrialProc,A2,F,46,Related,GUITAR,INSTRUMENT,1,2257
18,TrialProc,B1,F,68,Unrelated,CRY,GRASS,1,7762
18,TrialProc,A2,PB,7,Control,SAND,REACH,1,5425
18,TrialProc,A1,F,24,Related,RICH,POOR,1,1285
18,TrialProc,A1,F,17,Related,LOUD,SOFT,1,8741
18,TrialProc,A1,H,2,Control,TELL,SHOP,1,1782
18,TrialProc,B1,F,67,Unrelated,COUGH,WALL,1,3614
18,TrialProc,A1,F,5,Related,CLOTHES,DRESS,1,1424
18,TrialProc,B1,LR,4,Control,TIGHT,DARK,1,2188
18,TrialProc,A1,F,19,Related,OLD,AGE,1,1128
18,TrialProc,A1,F,12,Related,HAMMER,"NAIL",1,6166
18,TrialProc,A1,PB,4,Unrelated,PILL,WAITER,1,4148
18,TrialProc,A1,F,2,Related,BRAIN,THINK,1,2024
18,TrialProc,A2,F,39,Related,ICE,COLD,1,1133
18,TrialProc,B2,PB,2,Unrelated,PETROL,BUMP,1,4233
18,TrialProc,B2,F,112,Unrelated,COPY,CIGARETTE,1,1863
18,TrialProc,B1,F,79,Unrelated,LION,MILK,1,1990
18,TrialProc,A2,H,13,Unrelated,PRODUCED,MAID,1,2916
18,TrialProc,B2,F,102,Related,MIDDLE,CENTRE,1,1409
18,TrialProc,B2,F,92,Related,CHESS,GAME,1,2064
18,TrialProc,B2,H,3,Control,BEEF,MELT,1,2216
18,TrialProc,B2,F,120,Unrelated,SHUT,GLOBE,1,3161
18,TrialProc,A1,F,30,Related,WET,DAMP,0,7870
18,TrialProc,A2,H,4,Control,LOOK,SET,1,4723
18,TrialProc,B1,F,65,Related,CLOCK,TIME,1,1126
18,TrialProc,B1,F,71,Unrelated,FOOL,INTO,1,2677
18,TrialProc,A1,PB,12,Unrelated,POUND,TIED,1,3404
18,TrialProc,B2,F,107,Unrelated,WILD,PARCEL,1,1418
18,TrialProc,A2,F,59,Related,WIDE,"NARROW",1,1314
18,TrialProc,B2,F,109,Related,PRICE,COST,1,2332
18,TrialProc,B1,F,69,Unrelated,CUP,WORSE,1,1206
18,TrialProc,A2,LR,7,Control,YELLOW,BED,1,1255
18,TrialProc,A1,F,7,Related,DRUG,MEDICINE,1,1767
18,TrialProc,B2,F,111,Unrelated,ALSO,DREAM,1,1244
18,TrialProc,A1,H,18,Unrelated,SIGHT,PLACE,1,6758
18,TrialProc,A2,F,55,Related,PRETTY,BEAUTIFUL,1,3492
18,TrialProc,B1,F,86,Unrelated,SCISSORS,WAIT,1,1810
18,TrialProc,B1,PB,1,Unrelated,BUNCH,HIT,1,3685
18,TrialProc,B1,F,90,Related,UP,DOWN,1,867
18,TrialProc,A2,F,40,Related,ENTRANCE,EXIT,1,1112
18,TrialProc,A1,H,20,Unrelated,HEAR,THERE,1,2147
18,TrialProc,A2,F,52,Related,SICK,ILL,1,1636
18,TrialProc,B2,F,114,Related,STOP,PAUSE,1,1142
18,TrialProc,B2,H,1,Control,WHEEL,BREAD,1,2306
18,TrialProc,A2,F,56,Related,VAST,HUGE,1,2623
18,TrialProc,A1,F,4,Related,BUS,VEHICLE,1,1811
18,TrialProc,B1,H,9,Control,TALL,LEGEND,1,1580
18,TrialProc,B2,F,106,Related,NEAR,FAR,1,2082
18,TrialProc,B2,F,110,Related,RUSH,HURRY,1,1835
18,TrialProc,B1,LR,12,Unrelated,RAG,BEHIND,1,1506
18,TrialProc,B2,F,95,Unrelated,WISE,DIRT,1,1287
18,TrialProc,A1,F,8,Related,EAT,FOOD,1,3282
18,TrialProc,A1,H,7,Unrelated,MAIL,GENDER,1,4749
18,TrialProc,A2,F,34,Related,DENTIST,TEETH,1,1774
